shipment_id,order_date,expected_date,received_date,store_id,product_id,supplier_id,quantity_ordered,quantity_received,is_late
SHIP02982,2025-11-05,2025-11-09,2025-11-09,S018,P0015,SUP023,24,24,False
SHIP02983,2025-09-18,2025-10-08,2025-10-08,S018,P0016,SUP011,27,27,False
SHIP02984,2025-11-09,2025-11-29,2025-12-05,S018,P0018,SUP025,27,27,True
SHIP02985,2025-10-29,2025-11-07,2025-11-07,S018,P0019,SUP004,27,27,False
SHIP02986,2025-12-06,2025-12-18,2025-12-18,S018,P0021,SUP012,15,15,False
SHIP02987,2025-10-25,2025-11-12,2025-11-12,S018,P0022,SUP020,18,18,False
SHIP02988,2025-07-07,2025-07-24,2025-07-24,S018,P0023,SUP026,30,30,False
SHIP02989,2025-10-16,2025-10-31,2025-10-31,S018,P0024,SUP024,15,15,False
SHIP02990,2025-10-19,2025-10-31,2025-10-31,S018,P0025,SUP018,15,15,False
SHIP02991,2025-08-31,2025-09-20,2025-09-20,S018,P0028,SUP027,15,15,False
SHIP02992,2025-07-27,2025-07-31,2025-07-31,S018,P0029,SUP019,24,24,False
SHIP02993,2025-10-30,2025-11-03,2025-11-03,S018,P0030,SUP023,18,17,False
SHIP02994,2025-12-03,2025-12-16,2025-12-21,S018,P0031,SUP002,27,27,True
SHIP02995,2025-12-23,2026-01-12,2026-01-12,S018,P0032,SUP025,27,27,False
SHIP02996,2026-01-06,2026-01-26,2026-01-26,S018,P0034,SUP028,18,18,False
SHIP02997,2025-11-24,2025-12-15,2025-12-21,S018,P0035,SUP013,30,30,True
SHIP02998,2025-09-02,2025-09-22,2025-09-22,S018,P0037,SUP006,15,15,False
SHIP02999,2026-01-11,2026-01-25,2026-01-25,S018,P0039,SUP022,24,24,False
SHIP03000,2025-09-06,2025-09-10,2025-09-11,S018,P0040,SUP023,24,24,True
SHIP03001,2025-11-08,2025-11-20,2025-11-20,S018,P0042,SUP018,24,24,False
SHIP03002,2025-11-25,2025-12-16,2025-12-22,S018,P0044,SUP013,15,15,True
SHIP03003,2025-09-25,2025-10-09,2025-10-09,S018,P0045,SUP030,21,21,False
SHIP03004,2025-10-31,2025-11-11,2025-11-11,S018,P0048,SUP008,27,27,False
SHIP03005,2025-09-19,2025-10-06,2025-10-06,S018,P0049,SUP026,15,15,False
SHIP03006,2025-11-29,2025-12-17,2025-12-17,S018,P0051,SUP003,51,51,False
SHIP03007,2025-11-25,2025-12-09,2025-12-09,S018,P0052,SUP030,72,72,False
SHIP03008,2025-10-19,2025-11-04,2025-11-04,S018,P0053,SUP007,75,75,False
SHIP03009,2025-09-27,2025-10-18,2025-10-18,S018,P0054,SUP013,78,78,False
SHIP03010,2025-08-07,2025-08-27,2025-08-27,S018,P0055,SUP005,90,90,False
SHIP03011,2025-10-21,2025-11-10,2025-11-10,S018,P0056,SUP005,90,90,False
SHIP03012,2025-10-28,2025-11-12,2025-11-12,S018,P0057,SUP024,60,60,False
SHIP03013,2025-10-27,2025-11-11,2025-11-18,S018,P0058,SUP024,66,66,True
SHIP03014,2025-09-29,2025-10-11,2025-10-11,S018,P0060,SUP012,45,45,False
SHIP03015,2025-10-01,2025-10-21,2025-10-21,S018,P0061,SUP005,45,45,False
SHIP03016,2025-10-30,2025-11-17,2025-11-17,S018,P0062,SUP003,54,54,False
SHIP03017,2025-11-20,2025-12-10,2025-12-10,S018,P0064,SUP005,84,84,False
SHIP03018,2025-11-26,2025-12-13,2025-12-13,S018,P0065,SUP026,48,48,False
SHIP03019,2025-09-23,2025-10-11,2025-10-11,S018,P0066,SUP020,78,78,False
SHIP03020,2025-11-02,2025-11-23,2025-11-23,S018,P0067,SUP013,63,63,False
SHIP03021,2025-08-08,2025-08-26,2025-08-28,S018,P0068,SUP020,63,63,True
SHIP03022,2025-10-28,2025-11-12,2025-11-12,S018,P0069,SUP017,72,72,False
SHIP03023,2025-10-06,2025-10-18,2025-10-18,S018,P0070,SUP018,51,51,False
SHIP03024,2025-09-27,2025-10-11,2025-10-11,S018,P0071,SUP022,72,72,False
SHIP03025,2025-11-10,2025-11-24,2025-11-24,S018,P0072,SUP022,75,75,False
SHIP03026,2025-09-01,2025-09-10,2025-09-10,S018,P0074,SUP004,75,75,False
SHIP03027,2025-10-11,2025-10-28,2025-11-03,S018,P0075,SUP014,81,81,True
SHIP03028,2025-10-13,2025-10-28,2025-10-28,S018,P0077,SUP024,63,63,False
SHIP03029,2025-10-20,2025-11-04,2025-11-04,S018,P0078,SUP017,75,70,False
SHIP03030,2025-12-30,2026-01-14,2026-01-14,S018,P0079,SUP017,90,90,False
SHIP03031,2025-10-30,2025-11-19,2025-11-19,S018,P0080,SUP028,48,48,False
SHIP03032,2026-01-17,2026-02-06,2026-02-06,S018,P0081,SUP027,57,57,False
SHIP03033,2025-10-23,2025-11-12,2025-11-12,S018,P0082,SUP005,57,57,False
SHIP03034,2025-10-04,2025-10-24,2025-10-24,S018,P0083,SUP025,87,87,False
SHIP03035,2025-10-28,2025-11-09,2025-11-09,S018,P0084,SUP018,75,75,False
SHIP03036,2025-10-05,2025-10-23,2025-10-23,S018,P0085,SUP020,84,84,False
SHIP03037,2025-10-05,2025-10-14,2025-10-14,S018,P0087,SUP004,72,72,False
SHIP03038,2025-12-01,2025-12-17,2025-12-17,S018,P0088,SUP029,75,75,False
SHIP03039,2025-10-31,2025-11-11,2025-11-11,S018,P0089,SUP008,45,45,False
SHIP03040,2025-09-12,2025-09-23,2025-09-23,S018,P0090,SUP008,75,75,False
SHIP03041,2025-12-18,2026-01-05,2026-01-05,S018,P0091,SUP003,78,78,False
SHIP03042,2025-08-16,2025-09-05,2025-09-05,S018,P0092,SUP027,57,57,False
SHIP03043,2025-11-06,2025-11-26,2025-11-26,S018,P0093,SUP025,45,45,False
SHIP03044,2025-09-25,2025-10-15,2025-10-15,S018,P0094,SUP005,81,81,False
SHIP03045,2025-12-28,2026-01-09,2026-01-09,S018,P0095,SUP018,60,60,False
SHIP03046,2025-10-24,2025-11-07,2025-11-07,S018,P0096,SUP009,81,81,False
SHIP03047,2025-09-27,2025-10-01,2025-10-01,S018,P0098,SUP023,54,54,False
SHIP03048,2026-01-03,2026-01-07,2026-01-07,S018,P0098,SUP023,54,54,False
SHIP03049,2025-11-27,2025-12-06,2025-12-06,S018,P0101,SUP004,30,30,False
SHIP03050,2025-10-18,2025-10-29,2025-10-29,S018,P0102,SUP008,48,48,False
SHIP03051,2025-09-12,2025-10-02,2025-10-03,S018,P0103,SUP011,51,51,True
SHIP03052,2025-08-24,2025-08-28,2025-08-28,S018,P0105,SUP019,51,51,False
SHIP03053,2025-09-04,2025-09-08,2025-09-08,S018,P0107,SUP023,54,54,False
SHIP03054,2025-11-01,2025-11-12,2025-11-12,S018,P0108,SUP008,36,36,False
SHIP03055,2025-09-10,2025-09-26,2025-09-28,S018,P0109,SUP029,45,44,True
SHIP03056,2026-01-09,2026-01-29,2026-01-29,S018,P0110,SUP028,30,30,False
SHIP03057,2025-10-04,2025-10-15,2025-10-15,S018,P0115,SUP008,54,54,False
SHIP03058,2025-07-29,2025-08-14,2025-08-14,S018,P0117,SUP007,51,51,False
SHIP03059,2025-11-13,2025-11-30,2025-11-30,S018,P0120,SUP014,39,39,False
SHIP03060,2025-09-18,2025-10-08,2025-10-08,S018,P0121,SUP028,51,51,False
SHIP03061,2025-12-30,2026-01-13,2026-01-13,S018,P0122,SUP022,54,54,False
SHIP03062,2025-10-03,2025-10-16,2025-10-19,S018,P0123,SUP002,45,45,True
SHIP03063,2025-10-05,2025-10-22,2025-10-26,S018,P0125,SUP026,33,33,True
SHIP03064,2025-11-24,2025-12-10,2025-12-10,S018,P0127,SUP007,54,54,False
SHIP03065,2025-12-20,2026-01-09,2026-01-09,S018,P0129,SUP006,30,30,False
SHIP03066,2025-10-07,2025-10-21,2025-10-21,S018,P0130,SUP015,48,48,False
SHIP03067,2025-10-12,2025-11-01,2025-11-01,S018,P0131,SUP028,54,54,False
SHIP03068,2025-09-30,2025-10-14,2025-10-14,S018,P0132,SUP015,30,30,False
SHIP03069,2025-10-29,2025-11-11,2025-11-13,S018,P0133,SUP002,30,30,True
SHIP03070,2025-10-27,2025-11-14,2025-11-14,S018,P0134,SUP003,57,57,False
SHIP03071,2025-11-30,2025-12-20,2025-12-20,S018,P0135,SUP006,33,33,False
SHIP03072,2025-10-05,2025-10-21,2025-10-21,S018,P0137,SUP007,51,51,False
SHIP03073,2025-08-12,2025-09-01,2025-09-06,S018,P0139,SUP006,54,54,True
SHIP03074,2025-12-01,2025-12-21,2025-12-21,S018,P0140,SUP001,60,60,False
SHIP03075,2025-07-08,2025-07-19,2025-07-19,S018,P0142,SUP010,57,57,False
SHIP03076,2026-01-13,2026-01-17,2026-01-17,S018,P0143,SUP023,42,42,False
SHIP03077,2025-11-15,2025-12-05,2025-12-05,S018,P0144,SUP005,39,39,False
SHIP03078,2025-11-11,2025-11-22,2025-11-22,S018,P0145,SUP010,39,39,False
SHIP03079,2025-09-21,2025-10-04,2025-10-08,S018,P0146,SUP002,42,42,True
SHIP03080,2025-10-18,2025-11-02,2025-11-02,S018,P0147,SUP024,54,54,False
SHIP03081,2025-10-15,2025-10-28,2025-11-04,S018,P0148,SUP002,51,51,True
SHIP03082,2025-10-18,2025-10-22,2025-10-22,S018,P0149,SUP019,33,33,False
SHIP03083,2026-01-15,2026-01-19,2026-01-19,S018,P0149,SUP019,33,33,False
SHIP03084,2025-10-19,2025-11-03,2025-11-03,S018,P0150,SUP017,36,36,False
SHIP03085,2025-09-05,2025-09-18,2025-09-18,S018,P0151,SUP002,84,84,False
SHIP03086,2025-12-06,2025-12-19,2025-12-19,S018,P0151,SUP002,84,84,False
SHIP03087,2025-09-06,2025-09-26,2025-09-26,S018,P0152,SUP028,60,60,False
SHIP03088,2025-11-16,2025-12-06,2025-12-06,S018,P0152,SUP028,60,60,False
SHIP03089,2025-10-28,2025-11-15,2025-11-15,S018,P0153,SUP003,111,111,False
SHIP03090,2025-11-09,2025-11-23,2025-11-23,S018,P0154,SUP022,69,69,False
SHIP03091,2025-08-31,2025-09-21,2025-09-21,S018,P0155,SUP013,111,111,False
SHIP03092,2026-01-03,2026-01-24,2026-01-24,S018,P0155,SUP013,111,111,False
SHIP03093,2025-09-13,2025-09-29,2025-09-29,S018,P0156,SUP029,111,111,False
SHIP03094,2025-09-22,2025-10-10,2025-10-11,S018,P0158,SUP020,84,84,True
SHIP03095,2026-01-07,2026-01-25,2026-01-25,S018,P0158,SUP020,84,84,False
SHIP03096,2025-08-26,2025-09-12,2025-09-12,S018,P0159,SUP014,87,87,False
SHIP03097,2025-12-08,2025-12-25,2025-12-27,S018,P0159,SUP014,87,87,True
SHIP03098,2025-10-23,2025-11-06,2025-11-06,S018,P0160,SUP030,81,77,False
SHIP03099,2025-09-28,2025-10-14,2025-10-14,S018,P0161,SUP007,66,66,False
SHIP03100,2026-01-02,2026-01-18,2026-01-25,S018,P0161,SUP007,66,66,True
SHIP03101,2025-09-28,2025-10-09,2025-10-09,S018,P0162,SUP008,117,117,False
SHIP03102,2025-10-06,2025-10-27,2025-10-27,S018,P0163,SUP013,111,111,False
SHIP03103,2025-10-06,2025-10-20,2025-10-20,S018,P0164,SUP022,63,63,False
SHIP03104,2025-12-06,2025-12-20,2025-12-24,S018,P0164,SUP022,63,63,True
SHIP03105,2025-09-17,2025-10-01,2025-10-01,S018,P0165,SUP015,60,59,False
SHIP03106,2025-12-02,2025-12-16,2025-12-16,S018,P0165,SUP015,60,60,False
SHIP03107,2025-11-24,2025-12-08,2025-12-08,S018,P0166,SUP030,63,63,False
SHIP03108,2025-08-20,2025-09-09,2025-09-09,S018,P0167,SUP001,96,96,False
SHIP03109,2025-12-16,2026-01-05,2026-01-05,S018,P0167,SUP001,96,96,False
SHIP03110,2025-08-29,2025-09-16,2025-09-16,S018,P0168,SUP020,66,66,False
SHIP03111,2025-11-23,2025-12-11,2025-12-14,S018,P0168,SUP020,66,66,True
SHIP03112,2025-09-19,2025-10-07,2025-10-07,S018,P0169,SUP003,96,96,False
SHIP03113,2025-08-26,2025-09-10,2025-09-10,S018,P0170,SUP017,117,117,False
SHIP03114,2026-01-15,2026-01-30,2026-01-30,S018,P0170,SUP017,117,117,False
SHIP03115,2025-10-14,2025-11-03,2025-11-03,S018,P0171,SUP005,120,120,False
SHIP03116,2025-12-07,2025-12-23,2025-12-23,S018,P0173,SUP029,102,102,False
SHIP03117,2025-10-20,2025-11-01,2025-11-01,S018,P0174,SUP012,93,93,False
SHIP03118,2025-09-28,2025-10-18,2025-10-18,S018,P0175,SUP006,90,90,False
SHIP03119,2025-09-07,2025-09-27,2025-10-01,S018,P0176,SUP027,111,111,True
SHIP03120,2025-08-13,2025-08-31,2025-08-31,S018,P0177,SUP020,102,102,False
SHIP03121,2025-12-04,2025-12-22,2025-12-22,S018,P0177,SUP020,102,102,False
SHIP03122,2025-10-20,2025-11-03,2025-11-03,S018,P0178,SUP022,72,72,False
SHIP03123,2025-12-20,2026-01-03,2026-01-03,S018,P0178,SUP022,72,72,False
SHIP03124,2025-08-13,2025-08-27,2025-08-27,S018,P0179,SUP030,102,102,False
SHIP03125,2025-12-25,2026-01-08,2026-01-08,S018,P0179,SUP030,102,102,False
SHIP03126,2025-09-07,2025-09-23,2025-09-23,S018,P0180,SUP029,102,102,False
SHIP03127,2026-01-03,2026-01-19,2026-01-19,S018,P0180,SUP029,102,102,False
SHIP03128,2025-09-18,2025-10-02,2025-10-02,S018,P0181,SUP009,120,120,False
SHIP03129,2025-11-02,2025-11-18,2025-11-18,S018,P0182,SUP029,102,102,False
SHIP03130,2025-10-02,2025-10-17,2025-10-21,S018,P0183,SUP024,81,81,True
SHIP03131,2025-09-04,2025-09-18,2025-09-18,S018,P0184,SUP009,72,72,False
SHIP03132,2025-11-20,2025-12-04,2025-12-04,S018,P0184,SUP009,72,72,False
SHIP03133,2025-11-15,2025-12-03,2025-12-03,S018,P0185,SUP020,84,84,False
SHIP03134,2025-10-17,2025-11-02,2025-11-02,S018,P0187,SUP007,96,96,False
SHIP03135,2025-09-02,2025-09-16,2025-09-16,S018,P0189,SUP009,90,90,False
SHIP03136,2025-12-30,2026-01-17,2026-01-17,S018,P0190,SUP003,90,90,False
SHIP03137,2025-10-01,2025-10-21,2025-10-27,S018,P0191,SUP027,105,105,True
SHIP03138,2025-08-19,2025-09-01,2025-09-06,S018,P0192,SUP002,66,66,True
SHIP03139,2025-10-30,2025-11-12,2025-11-12,S018,P0192,SUP002,66,66,False
SHIP03140,2026-01-17,2026-01-30,2026-02-06,S018,P0192,SUP002,66,66,True
SHIP03141,2025-11-15,2025-12-05,2025-12-09,S018,P0193,SUP011,69,69,True
SHIP03142,2025-09-25,2025-10-12,2025-10-12,S018,P0194,SUP021,105,105,False
SHIP03143,2026-01-16,2026-02-02,2026-02-02,S018,P0194,SUP021,105,105,False
SHIP03144,2025-10-16,2025-11-05,2025-11-05,S018,P0195,SUP006,75,75,False
SHIP03145,2025-09-26,2025-10-08,2025-10-08,S018,P0196,SUP018,93,93,False
SHIP03146,2026-01-09,2026-01-21,2026-01-21,S018,P0196,SUP018,93,93,False
SHIP03147,2025-10-13,2025-10-25,2025-10-25,S018,P0197,SUP018,114,114,False
SHIP03148,2025-08-21,2025-08-30,2025-08-30,S018,P0198,SUP004,108,108,False
SHIP03149,2026-01-02,2026-01-11,2026-01-11,S018,P0198,SUP004,108,108,False
SHIP03150,2025-09-06,2025-09-22,2025-09-23,S018,P0199,SUP029,96,96,True
SHIP03151,2025-11-09,2025-11-29,2025-11-29,S019,P0001,SUP001,21,21,False
SHIP03152,2025-11-02,2025-11-22,2025-11-22,S019,P0003,SUP005,21,21,False
SHIP03153,2025-10-28,2025-11-11,2025-11-11,S019,P0004,SUP022,24,24,False
SHIP03154,2025-12-23,2025-12-27,2025-12-27,S019,P0005,SUP019,27,27,False
SHIP03155,2025-11-27,2025-12-10,2025-12-11,S019,P0006,SUP002,18,18,True
SHIP03156,2025-08-30,2025-09-10,2025-09-10,S019,P0011,SUP008,21,21,False
SHIP03157,2025-11-09,2025-11-13,2025-11-13,S019,P0012,SUP019,30,30,False
SHIP03158,2025-10-25,2025-10-29,2025-10-29,S019,P0015,SUP023,27,27,False
SHIP03159,2025-10-06,2025-10-26,2025-10-26,S019,P0016,SUP011,18,18,False
SHIP03160,2025-10-23,2025-11-12,2025-11-12,S019,P0017,SUP005,30,30,False
SHIP03161,2025-07-22,2025-07-31,2025-07-31,S019,P0019,SUP004,27,27,False
SHIP03162,2025-12-01,2025-12-22,2025-12-22,S019,P0020,SUP013,24,24,False
SHIP03163,2025-10-04,2025-10-22,2025-10-22,S019,P0022,SUP020,24,24,False
SHIP03164,2025-07-20,2025-08-06,2025-08-06,S019,P0023,SUP026,21,21,False
SHIP03165,2025-11-29,2025-12-14,2025-12-14,S019,P0024,SUP024,15,15,False
SHIP03166,2025-11-30,2025-12-18,2025-12-18,S019,P0027,SUP003,24,24,False
SHIP03167,2025-12-02,2025-12-06,2025-12-06,S019,P0029,SUP019,15,15,False
SHIP03168,2025-08-15,2025-09-04,2025-09-04,S019,P0032,SUP025,18,18,False
SHIP03169,2025-08-31,2025-09-20,2025-09-20,S019,P0034,SUP028,24,24,False
SHIP03170,2025-09-13,2025-09-25,2025-09-25,S019,P0038,SUP012,18,18,False
SHIP03171,2025-12-28,2026-01-09,2026-01-09,S019,P0038,SUP012,18,18,False
SHIP03172,2025-11-05,2025-11-19,2025-11-19,S019,P0039,SUP022,21,21,False
SHIP03173,2025-12-20,2025-12-24,2025-12-24,S019,P0040,SUP023,30,30,False
SHIP03174,2025-10-22,2025-11-09,2025-11-09,S019,P0041,SUP020,24,24,False
SHIP03175,2025-12-19,2025-12-31,2026-01-02,S019,P0042,SUP018,15,15,True
SHIP03176,2025-11-18,2025-12-09,2025-12-09,S019,P0044,SUP013,15,15,False
SHIP03177,2025-11-12,2025-12-02,2025-12-02,S019,P0047,SUP027,15,15,False
SHIP03178,2025-11-29,2025-12-10,2025-12-10,S019,P0048,SUP008,27,27,False
SHIP03179,2025-09-09,2025-09-26,2025-09-26,S019,P0049,SUP026,15,15,False
SHIP03180,2026-01-12,2026-02-02,2026-02-02,S019,P0050,SUP013,21,21,False
SHIP03181,2025-09-07,2025-09-25,2025-09-25,S019,P0051,SUP003,72,72,False
SHIP03182,2025-08-12,2025-08-26,2025-08-26,S019,P0052,SUP030,66,66,False
SHIP03183,2025-10-01,2025-10-17,2025-10-23,S019,P0053,SUP007,81,81,True
SHIP03184,2025-11-29,2025-12-20,2025-12-20,S019,P0054,SUP013,75,75,False
SHIP03185,2025-12-22,2026-01-11,2026-01-11,S019,P0055,SUP005,81,81,False
SHIP03186,2025-12-06,2025-12-26,2025-12-26,S019,P0056,SUP005,81,81,False
SHIP03187,2025-10-21,2025-11-05,2025-11-05,S019,P0057,SUP024,63,63,False
SHIP03188,2026-01-06,2026-01-21,2026-01-21,S019,P0058,SUP024,60,60,False
SHIP03189,2025-12-11,2025-12-27,2025-12-27,S019,P0059,SUP029,57,57,False
SHIP03190,2025-09-21,2025-10-03,2025-10-03,S019,P0060,SUP012,81,81,False
SHIP03191,2025-10-11,2025-10-31,2025-10-31,S019,P0061,SUP005,84,84,False
SHIP03192,2025-09-02,2025-09-20,2025-09-20,S019,P0062,SUP003,72,72,False
SHIP03193,2025-11-01,2025-11-21,2025-11-21,S019,P0063,SUP028,57,57,False
SHIP03194,2025-09-21,2025-10-11,2025-10-11,S019,P0064,SUP005,45,45,False
SHIP03195,2025-09-23,2025-10-10,2025-10-10,S019,P0065,SUP026,45,45,False
SHIP03196,2025-12-14,2025-12-31,2026-01-01,S019,P0065,SUP026,45,45,True
SHIP03197,2025-08-07,2025-08-25,2025-08-25,S019,P0066,SUP020,90,90,False
SHIP03198,2025-11-23,2025-12-14,2025-12-14,S019,P0067,SUP013,84,84,False
SHIP03199,2025-09-27,2025-10-15,2025-10-15,S019,P0068,SUP020,51,51,False
SHIP03200,2025-08-19,2025-09-03,2025-09-03,S019,P0069,SUP017,84,84,False
SHIP03201,2025-10-17,2025-10-29,2025-10-29,S019,P0070,SUP018,84,84,False
SHIP03202,2025-12-02,2025-12-16,2025-12-16,S019,P0071,SUP022,60,60,False
SHIP03203,2025-10-25,2025-11-08,2025-11-08,S019,P0072,SUP022,84,84,False
SHIP03204,2025-12-11,2025-12-31,2025-12-31,S019,P0073,SUP025,87,87,False
SHIP03205,2025-10-24,2025-11-02,2025-11-02,S019,P0074,SUP004,78,78,False
SHIP03206,2025-09-17,2025-10-04,2025-10-04,S019,P0075,SUP014,60,60,False
SHIP03207,2025-11-01,2025-11-15,2025-11-19,S019,P0076,SUP015,45,45,True
SHIP03208,2025-11-11,2025-11-26,2025-12-03,S019,P0077,SUP024,90,90,True
SHIP03209,2025-11-12,2025-11-27,2025-11-27,S019,P0078,SUP017,66,66,False
SHIP03210,2025-11-27,2025-12-12,2025-12-12,S019,P0079,SUP017,69,69,False
SHIP03211,2025-10-19,2025-11-08,2025-11-08,S019,P0080,SUP028,78,78,False
SHIP03212,2025-09-09,2025-09-29,2025-10-03,S019,P0081,SUP027,48,48,True
SHIP03213,2025-12-01,2025-12-21,2025-12-21,S019,P0081,SUP027,48,48,False
SHIP03214,2025-10-30,2025-11-19,2025-11-19,S019,P0082,SUP005,90,90,False
SHIP03215,2025-10-28,2025-11-17,2025-11-17,S019,P0083,SUP025,78,78,False
SHIP03216,2025-08-03,2025-08-15,2025-08-15,S019,P0084,SUP018,90,90,False
SHIP03217,2025-12-18,2026-01-05,2026-01-05,S019,P0085,SUP020,51,51,False
SHIP03218,2025-09-18,2025-10-04,2025-10-04,S019,P0086,SUP016,69,69,False
SHIP03219,2025-12-16,2025-12-25,2025-12-25,S019,P0087,SUP004,51,51,False
SHIP03220,2025-12-06,2025-12-22,2025-12-22,S019,P0088,SUP029,51,51,False
SHIP03221,2025-09-18,2025-09-29,2025-09-29,S019,P0089,SUP008,90,90,False
SHIP03222,2025-11-27,2025-12-15,2025-12-15,S019,P0091,SUP003,72,72,False
SHIP03223,2025-10-26,2025-11-15,2025-11-15,S019,P0092,SUP027,48,48,False
SHIP03224,2025-12-14,2026-01-03,2026-01-03,S019,P0093,SUP025,45,45,False
SHIP03225,2025-10-24,2025-11-13,2025-11-13,S019,P0094,SUP005,87,87,False
SHIP03226,2025-10-24,2025-11-05,2025-11-05,S019,P0095,SUP018,90,90,False
SHIP03227,2025-10-10,2025-10-24,2025-10-24,S019,P0096,SUP009,75,75,False
SHIP03228,2025-10-02,2025-10-06,2025-10-06,S019,P0098,SUP023,78,78,False
SHIP03229,2025-09-10,2025-10-01,2025-10-01,S019,P0099,SUP013,72,72,False
SHIP03230,2025-09-18,2025-10-02,2025-10-02,S019,P0100,SUP015,48,48,False
SHIP03231,2025-12-20,2025-12-29,2025-12-29,S019,P0101,SUP004,57,57,False
SHIP03232,2026-01-01,2026-01-21,2026-01-21,S019,P0103,SUP011,57,57,False
SHIP03233,2025-10-27,2025-10-31,2025-10-31,S019,P0104,SUP019,30,30,False
SHIP03234,2025-12-10,2025-12-14,2025-12-14,S019,P0105,SUP019,51,51,False
SHIP03235,2026-01-03,2026-01-23,2026-01-25,S019,P0106,SUP001,36,36,True
SHIP03236,2025-11-09,2025-11-25,2025-11-25,S019,P0109,SUP029,57,57,False
SHIP03237,2025-07-29,2025-08-18,2025-08-18,S019,P0110,SUP028,42,42,False
SHIP03238,2025-10-29,2025-11-14,2025-11-14,S019,P0113,SUP007,33,33,False
SHIP03239,2025-09-14,2025-09-29,2025-09-29,S019,P0114,SUP024,54,54,False
SHIP03240,2025-10-17,2025-10-28,2025-10-28,S019,P0115,SUP008,42,42,False
SHIP03241,2025-10-18,2025-11-03,2025-11-03,S019,P0117,SUP007,36,36,False
SHIP03242,2025-12-22,2025-12-31,2026-01-04,S019,P0118,SUP004,42,42,True
SHIP03243,2025-08-02,2025-08-22,2025-08-22,S019,P0121,SUP028,33,33,False
SHIP03244,2025-12-06,2025-12-20,2025-12-20,S019,P0122,SUP022,36,36,False
SHIP03245,2025-12-08,2025-12-24,2025-12-24,S019,P0127,SUP007,51,51,False
SHIP03246,2025-09-09,2025-09-29,2025-09-29,S019,P0128,SUP005,36,36,False
SHIP03247,2025-10-26,2025-11-15,2025-11-18,S019,P0129,SUP006,39,39,True
SHIP03248,2025-12-26,2026-01-15,2026-01-15,S019,P0131,SUP028,54,54,False
SHIP03249,2025-11-03,2025-11-16,2025-11-16,S019,P0133,SUP002,33,33,False
SHIP03250,2025-11-15,2025-12-05,2025-12-05,S019,P0135,SUP006,36,36,False
SHIP03251,2025-11-05,2025-11-21,2025-11-21,S019,P0137,SUP007,51,51,False
SHIP03252,2025-12-22,2026-01-07,2026-01-07,S019,P0138,SUP029,48,48,False
SHIP03253,2025-07-26,2025-08-15,2025-08-15,S019,P0140,SUP001,60,60,False
SHIP03254,2025-12-29,2026-01-12,2026-01-12,S019,P0141,SUP009,60,60,False
SHIP03255,2025-10-24,2025-11-04,2025-11-04,S019,P0142,SUP010,39,39,False
SHIP03256,2025-10-27,2025-10-31,2025-10-31,S019,P0143,SUP023,45,45,False
SHIP03257,2025-07-07,2025-07-27,2025-07-27,S019,P0144,SUP005,60,60,False
SHIP03258,2025-10-05,2025-10-16,2025-10-16,S019,P0145,SUP010,33,33,False
SHIP03259,2025-08-25,2025-09-07,2025-09-07,S019,P0146,SUP002,36,36,False
SHIP03260,2025-11-23,2025-12-08,2025-12-09,S019,P0147,SUP024,48,48,True
SHIP03261,2025-09-07,2025-09-20,2025-09-20,S019,P0148,SUP002,42,42,False
SHIP03262,2025-11-09,2025-11-13,2025-11-13,S019,P0149,SUP019,54,54,False
SHIP03263,2025-10-05,2025-10-20,2025-10-23,S019,P0150,SUP017,48,48,True
SHIP03264,2025-12-04,2025-12-17,2025-12-17,S019,P0151,SUP002,96,96,False
SHIP03265,2025-10-31,2025-11-20,2025-11-20,S019,P0152,SUP028,84,84,False
SHIP03266,2025-08-31,2025-09-18,2025-09-18,S019,P0153,SUP003,108,108,False
SHIP03267,2025-12-25,2026-01-12,2026-01-12,S019,P0153,SUP003,108,108,False
SHIP03268,2025-10-21,2025-11-04,2025-11-04,S019,P0154,SUP022,60,60,False
SHIP03269,2026-01-14,2026-01-28,2026-01-28,S019,P0154,SUP022,60,60,False
SHIP03270,2025-09-26,2025-10-17,2025-10-17,S019,P0155,SUP013,102,102,False
SHIP03271,2025-09-25,2025-10-11,2025-10-11,S019,P0156,SUP029,90,90,False
SHIP03272,2025-11-13,2025-12-01,2025-12-04,S019,P0158,SUP020,63,63,True
SHIP03273,2025-08-17,2025-09-03,2025-09-08,S019,P0159,SUP014,111,111,True
SHIP03274,2025-12-28,2026-01-14,2026-01-14,S019,P0159,SUP014,111,111,False
SHIP03275,2025-12-11,2025-12-25,2025-12-25,S019,P0160,SUP030,93,93,False
SHIP03276,2025-09-21,2025-10-07,2025-10-07,S019,P0161,SUP007,117,117,False
SHIP03277,2025-11-23,2025-12-04,2025-12-04,S019,P0162,SUP008,84,84,False
SHIP03278,2025-09-20,2025-10-11,2025-10-11,S019,P0163,SUP013,84,84,False
SHIP03279,2026-01-03,2026-01-24,2026-01-24,S019,P0163,SUP013,84,84,False
SHIP03280,2025-09-26,2025-10-10,2025-10-10,S019,P0164,SUP022,69,69,False
SHIP03281,2025-12-03,2025-12-17,2025-12-17,S019,P0164,SUP022,69,69,False
SHIP03282,2025-09-03,2025-09-17,2025-09-17,S019,P0165,SUP015,120,120,False
SHIP03283,2025-11-30,2025-12-14,2025-12-14,S019,P0166,SUP030,96,96,False
SHIP03284,2025-10-11,2025-10-31,2025-10-31,S019,P0167,SUP001,81,81,False
